participantId,task,format,code,start_time,end_time,duration_sec,help_count,char_count,char_per_sec,normalized_time
67ab1d683813ed19603e1030,writing-task-config,yaml,"version: 4.4.7
repository:
  author:
    middle name: """"
    IsMember: true
  type: git
engines: 
  pnpm: "">=8""
keywords:
  - canvas
  - responsive 
  - charts
",1746779247277,1746779628984,381.707,0,160,1.2862164738196018,296.7673076573705
60e343946a7faddde88fbe3c,writing-task-config,yaml,"Version: 4.4.7
repository: 
  author:
   middle name: 
     IsMember: true
  type: git
engines:
  pnpm: >=8
keywords:
   - canvas
   - responsive
   - charts",1747175028140,1747176131432,1103.292,2,157,0.8211752868433437,1343.5523665612648
67e0333064ddada0e2fc6f1e,writing-task-config,yaml,"
  ""version"": ""4.4.7"",
  ""repository"": {
    ""author"": {
      ""middle name"": """",
      ""isMember"": true
    },
    ""type"": ""git""
  },
  ""engines"": {
    ""npm"": "">=8""
  },
  ""keywords"": [""canvas"", ""responsive"", ""charts""]
}",1746774663026,1746774892872,229.846,0,222,0.4246298811373341,541.2855058253969
5b3ec4332a5fbf00014eae57,writing-task-config,toml,"version = ""4.4.7""

[[repository]]
[author]
middleName = """"
isMember = true

[[repository]]
[type] = ""git""

[engines]
pnpm = "">=8""

keywords = [""canvas"", ""responsive"", ""charts""]",1747347077219,1747347917283,840.064,6,176,1.0031222179032238,837.4493008
66912d7bf9d35c08f6919958,writing-task-config,json,"''version"": ""4.4.7"",
""repository"":{
    ""authory"":{
        ""middle name"":""""
        ""isMember"": true
    },
    ""type"":""git""
},
""engines"": {
},
""engines"":{
    ""npm"": "">=8""
}
""keyword"": [""canvas"", ""responsive"", "" charts""]
}",1746770559420,1746771177683,618.263,0,224,0.3583699287810872,1725.20892615873
6717980047b565ab5b849317,writing-task-config,hjson,"{
  version: 4.4.7
  respiratory:
  author: {
    "middle name":
 }
 IsMember: true
 Type: gif
 Engines: {
   pnpn: >=8
   }
   keywords: [canvas, responsive, charts]
   }",1746770185685,1746770970640,784.955,3,169,0.8097087315750778,969.42884446
651b29ff3a6cadf518640abe,writing-task-config,xml,"<？xml version=""4.4.7"" encoding></？xml>
<repository></repository>author</middle_name>
<repository></repository>type<git>
                         author<middle_name></middle>
                                <IsMember></IsMember=true>
<engines></engines>pnpm>=8
<keywords></keywords>
    <canvas></canvas>
    <responsive></responsive>
    <charts></charts>
",1746769420371,1746770247972,827.601,1,356,1.3971048882038888,592.3685522738094
6818ca1523ece90f671e3601,writing-task-config,json,"{
    ""version"": ""4.4.7""
""engines"": {
    ""pnpm"" "">=8""
    {
}keyworods"":[""canvas"",""responsive "", ""charts"",
""author""{
""middlename"":""is a member""
""member""true
{
""type"": ""git""
",1746770328915,1746771669177,1340.262,3,174,0.3260912269673516,4110.082974216867
67c1dd323984fa84ae83e162,writing-task-config,jsonc,"{
  ""version"":version""'//
  447
 ""repository"": ""Repository""' /*
  ""author
  type
  git
 Code storage * //
  ""engines"": ""Engines"", //
  pnpm
  >=8
   ""keywords"": ""Keywords""/*
   canvas
   responsive
   charts
   git */
}
 ""middle name
 isMember
 tru""
 }",1747176534554,1747178481037,1946.483,3,252,0.4909860562908879,3964.436413336336
67d2a409ab3638e33fc417b9,writing-task-config,hjson,"{
  ""version"": ""4.4.7""
  ""repository"": """",
  ""engines"".:{
    ""npm"": ""->4'
    
    },
    ""keywords"":[""canvas"", ""responsive"" 
    ""author"": {
    ""middle name"": """",
    ""isMember"": """",
    ""title"": """"
    },
    ""type"": {
    ""gift"": """"
    }",1747348613813,1747349116390,502.577,0,243,0.27593207416699544,1821.3794156305219
66ec8f7ce843d25227820f97,writing-task-config,hjson,"version; 4.4.7
Repository 
author: { middle name}{IsMember}
type: {git

engine: {"">8}
keyword: {canvas
          responsive
          charts
          ",1747335705088,1747336184708,479.62,2,151,1.882959953741456,254.71598535433074
6680d2279263349cc005956a,writing-task-config,json,"{
    ""version"": ""4.4.7"" ,
    ""repository"" : {
      ""author"" : {
          ""middleName"" : ""..."",
          ""isMember"" : true
      },
      ""type"" : ""git""
    },
    ""engines"" : {
      ""pnpm"" :  "">=8""
    },
    ""keywords"" : [""canvas"", ""responsive"", ""chart""]
}",1746769901862,1746770807089,905.227,0,263,0.360810519900671,2508.870861773109
6081728972120aa7f9685791,writing-task-config,json,"{
    ""version"": ""4.4.7"",
    ""repository"": {
        ""type"": ""git""
    },
    ""engines"": {
        ""pnpm"": "">=8""
    },
    ""keywords"": [""canvas"", ""responsive"", ""charts""],
    ""author"": {
        ""middle name"": ""IsMember"",
        ""IsMember"": true
    }
}",1746769121253,1746769717127,595.874,2,256,0.9733188957697128,612.2083960250001
67aca6831f2b0b79416bdb6c,writing-task-config,xml,"<?xml version=""1.0""?> <root></root>
<root>
<version>2.4.7/versio>
<repository><engineer>
><keywords><propan/></keywords></
respository
</engineer> <root></root>",1747177743421,1747178009860,266.439,0,160,0.3454551233067517,771.2694993480001
675aaf0eb1b401136f37c475,writing-task-config,json,"{
""version"": ""4.4.7"",
""repository"": {
    ""author"": {
        ""middle name"": """",
        ""IsMember"": ""true"",
        ""type"":""git
        
    }
  },
  ""engine"": {
      ""pnpm"": "">=8""
   },
   ""keywords"": [
       ""canva"",
       "" responsive"",
       ""chart""
     ]
}











",1747347079320,1747348656406,1577.086,11,279,0.9429973094640257,1672.418345388889
6723422d5f63c70998014b03,writing-task-config,jsonc,"{
""person"": {
    ""name"": ""Alice"",
    ""address"": {
        ""city"": ""New York"",
        ""zip"": ""10001""
    } ,
    ""skills"": [
        { ""name"": ""Python"", ""Level"": ""Advanced"" }
        { ""name"" : ""JavaScript"", ""Level"":""Intermediate""
            
        }]
    }
    }
}
}",1747346652687,1747347851308,1198.621,1,272,0.6245982401944582,1919.0271807791669
6554e79557e3d6be08e32ceb,writing-task-config,yaml,"version : 4.4.7
repository : author
           : middle name
           : IsMember true
           : type git
engines:
   pnpm >=8
keywords:
   canvas
   responsive
   charts",1746768636844,1746769116917,480.073,13,174,1.1081603246295901,433.21619564431484
645b519f108c046164a6d232,writing-task-config,yaml,"version: 4.4.7
repository:
    Author:
       middle name: null
       IsMember: true
    Type: git
engines:
    pnpm: >=8
keywords:
    - canvas
    - responsive
    - charts",1746768076335,1746768428943,352.608,9,175,2.4087072350939676,146.3888989340974
589cd166b2a7180001f0527d,writing-task-config,jsonc,"{
    ""version"": 4.4.7
    
}

{
    ""repository""
    ""author""
    Middle name:null
    
}

{
    ""IsMember"": true
}

{
    'type':git
{

""keywords"": [""canvas"", ""responsive"", ""charts"",],

}
",1747174423225,1747175457076,1033.851,1,190,0.9930811261458234,1041.0539207530867
6682a94b061954ae8483fb08,writing-task-config,toml,"version = ""4.4.7""

[repository]

[repository.author]
middle_name = """"
IsMember = true

[repository.type]
type = ""git""

[engines]
pnpm = "">=8""

keywords = [""canvas"", ""responsive"", ""charts""]",1746769182255,1746770406032,1223.777,20,188,1.5854970041481027,771.8570245155039
6735b2a6112cf17b7b8df8d1,writing-task-config,jsonc,"""verison""; ""4.4.7""
""repository"" : {
    ""author"" ; {
        ""middle name"": null,
        ""isMember"": true

    }
    }
}.
""engines"" : {
    ""npm"" : ""+8""
}
""keywords"": {
    ""type"",
    ""canvas"",
    ""responsive"",
    ""Charts"",
    ""git""
}",1747174782899,1747175297835,514.936,0,239,2.3010756615592527,223.78055993650796
67792abbab2fa21bf3644c09,writing-task-config,hjson,"version: 4.4.7
repository: {
  author: {
    middlename"" """"
    IsMember: true
  }type: ""git""
}
engines: {
  pnpm: "">=8""
}
keywords: [
  canvas
  responsive
  charts
  ",1746771926902,1746772734197,807.295,0,168,0.8641489190210541,934.2081928593271
5ea90bb434d5e337e98c7edd,writing-task-config,json5,"{
""version"":4.47,
""repository"":[
{""author"": ""middle name"":, ""isMember"": true},
{""type"": ""git"",},
]
""engines"": ""pnpm"":<=8
""keywords"": ""canvas"", ""responsive"", ""charts""
}
",1746768933393,1746770674660,1741.267,37,168,1.1641891566844662,1495.6907904545455
677f8968bbb08bc37c8d2a4b,writing-task-config,xml,"<data>
    <element name=""keyword""></element>
      <git=3.0>
          <engines=3.0>
       </PNPM=8.0>
       <git=>=8</git>
      <element name=""metadata"">   
      </element>
      ",1746771538517,1746772796957,1258.44,3,185,0.23693778893717155,5311.267593257143
672f51ea346fba23ddd5a793,writing-task-config,xml,"<version>4.4.7</version>
    <repository>
        <auhor>
            <middle_name/>
            <isMember>true</isMember>
            </author>
            <type>git</type>
            </repository>
            <engines>
                <npm>7</npm>
                <yarn>1</yarn>
                </engines>
                <keywords>
                    <keyword>canvas</keyword>
                    <keyword>responsive</keyword>
                    <keyword>charts<keyword></keyword>",1746769509200,1746770220636,711.436,0,526,0.9916340712874715,717.4380354603176
67d13a1ec91ae2216896de44,writing-task-config,json,"{
    ""version"": ""4.4.7"",
    ""repository"": {
         ""author"": {
             ""middle name"": """",
             ""IsMember"": true
             
         },
         ""type"": ""git""
    },
    ""engine"": {
        ""pnpm"": "">=8""
    },
    ""keywords"": [""canvas"", ""responsive"", ""charts""]
}",1747175842043,1747176453963,611.92,0,282,0.607809520994369,1006.7627749544072
67bf5ad9c5a4637861cfd21e,writing-task-config,toml,"version="" 4.4.7""
respiratory
url=
engines= [""gears"", ""sprockets""]
keywords= [ ""canvas"", ""responsive"",""charts""]
author
middle- name= true
Is-Member= true",1746769743335,1746770594873,851.538,0,152,0.35408312927653735,2404.9098349866667
616e5ae706e970fe0aff99b6,writing-task-config,hjson,"{
    version: 4.4.7
    repository:{
        author:{
            middlename
            isMember: True
        }
        type: git
        }
    engines:{
        pnpm: >=8
        }
    keywords:[
        canvas
        responsive
        charts
        ]


}",1747346146921,1747346309400,162.479,0,262,1.0773053465621796,150.8198214354839
66311bae532a469f4858933e,writing-task-config,toml,"version = 4.4.7

[repository]
author ={ middle_name = """", IsMember = true }
type = git
[engines]
pnpm = >=8

keywords = [""canvas"", ""responsive"", ""charts""]",1747174312411,1747175050660,738.249,22,154,1.5966577472610695,462.371476458498
669284eabea5b8c9655927da,writing-task-config,yaml,"Version: 4.4.7
 Repository:
  author:
   middle name:
    Is/Member: true
     Type: git 
Engines:
 Pnpm: "">=8""
Keywords:
 canvas
  responsive
  charts",1747337795501,1747340042219,2246.718,15,151,1.2528960792307617,1793.2197548095235
67da5ae29f57419143d2b99a,writing-task-config,jsonc,"[
    {""name"": ""version""
        ""color"": ""purple""
        ""value"": ""4.4.7""
    },
    {
        ""name"": ""repository"",
        ""color"": ""purple"",
        ""children"": [
            {
                ""name"": ""author"",
                ""color"": ""orange"",
                ""children"": [
                    {
                        ""name"": ""middle name"",
                        ""color"": ""green"",
                        {
                            ""name"": null,
                            ""color"": ""blue""
                            
                        }
                    }]
            }""name"": ""isMember"",
            ""color"": ""green"",
            ""value"": ""true""
    }
            ]
    }]",1746770439915,1746771729410,1289.495,0,699,1.2109039013209424,1064.9028371230158
68138e7f96395f4c5f3a0a87,writing-task-config,json,"{
    ""version"": ""1"",
    ""repository"": ""1"",
    ""engones"" {
        ""pnpm"":4.4.7
        ""node"": "">=8"",
},
     ""keywords"": null,
     ""author"": {
         ""git"" : null
         ""middle name"" : null,
         
     }
        ""type"": null
        ""isMember"": true
    
},
         ""type"": null
         ""canvas"": null
         ""responsive"": null
         ""charts"": null
}
        
        ",1746779717007,1746780420522,703.515,0,389,1.1306443887846358,622.2248188541666
66684beba2a2d24645a6d782,writing-task-config,jsonc,"{
  // Toplevel elements
  ""version"": ""1.0.0"".
  ""repository"": {
     // repository metadata
      ""author"":{ 
          ""name"": author name 
        ""email"": ""author@example.com"",
        ""url"": ""https://author,wbsite""
      },
      ""type"":git"", // Type of ripository
  ",1746771137194,1746772104020,966.826,0,272,0.3369263007957487,2869.5474283739836
660eafee7515c432e850362d,writing-task-config,hjson,"""version"" ""4.4.7"".
""respiratory""
""engines""
""pnpm""
}
""keywords""
""canvas""
""responsive""
""charts""
]
""author""
""middle name""null
""ISmember"" true
}
""type"" git
",1746769789949,1746770197370,407.421,0,152,0.4874448954226789,835.8298626693226
62d7fef5538b81f205ba4656,writing-task-config,xml,"<?xml version=""4.4.7"" encoding=""UTF-8"">
<repository>
<author>
<middle_name></middle_name>
<isMember>True</isMember>
</author>
<type>Git</type>
<engines>
<pnpm>>=8</pnpm>
<keywords>
<canvas></canvas>
<responsive></responsive>
<charts></charts>
</keywords>
</engines>
</repository>",1747337320632,1747337574011,253.379,12,277,2.055723220924638,123.25540589361701
67caa7fe00179edfb74d3e1a,writing-task-config,json5,"{
    ""categories"": {
        ""purple"": [""engines"", ""keywords""]
        ""gold"": [
        ""left"": [""canva""]
        ""middle"": [""responsive""]
        ""right"": [""charts"", ""pnpm""]
        ],
        ""green"": ["".=8""]
    }
}",1746773066840,1746774806744,1739.904,0,220,0.8531675108416347,2039.3462923636362
65fae23bd06ae76bcc297e8b,writing-task-config,hjson,"{
""note"" :""Different color represent different levels of the nested structure.\npurple rectangles indicate the top-level elements."" ,
""version"" : ""4.4.7"",
""respository"" :{
""author"" :{
""middle name"" :, null
""surname"" : ""tittle""
}
},
""engines': {
"" papa"" :""...""
}
""keywords"": [
""type""
""canvaa"",
""responsive "",
""charts""
]
}
",1746769973960,1746771193572,1219.612,0,321,0.6071179176575326,2008.8552232252969
588ab33542c8e900019d02ae,writing-task-config,jsonc,"{
    ""Version"": ""4.4.7"",
    ""Repository"": {
        ""author"": {""middle name"", 
                  ""is member"": true
        ""Type"": ""Git""
    },
    ""engines"": {
    ""pnpm"": "">=8""
    },
    ""keywords"" [
        ""canvas""
        ""responsive
        ""charts""
        ],
    }",1747422935633,1747423760077,824.444,4,275,1.228975341808767,670.8385204756097
67f4ea448eb6a2b293c1f2fc,writing-task-config,json,"{
    ""version"": ""4.4.7"",
    ""repository"": {
        ""author"": {
            ""middle name"": true,
            ""IsMember"": false
            
        }
    },
    ""engines"": {
        ""type"": ""git"",
        ""popes"": "">=8""
        
    },
    ""keywords"": [
        ""canvas"",
        ""responsive"",
        ""charts""]
}",1747341171636,1747341778599,606.963,0,315,0.3219021725190448,1885.5511140239043
65f4ab7884f8411c9e11a34e,writing-task-config,json5,"{
    ""name"": ""figure"",
    ""version"": ""4.4.7"",
    ""type"": ""Repository"",
    ""type"": ""git""
    author: ""middle name""
    {
    isMember: true
    }
    ""engines"": ""pnpm"" >=8
    {
    ""keywords"":
    canvas
    responsive
    charts
    }
}",1747173435127,1747174122889,687.762,14,241,2.0834716780662728,330.10383929880476
611d0afbb2a19acfd012545b,writing-task-config,toml,"Version=""4.4.7""

[Repository.author]

middle_name=""""

isMember=true

[Engines]

pnppm="">=8""

type=""git""

[keyword]

canvas=""""

responsive=""""

charts=""""",1746768867085,1746769768653,901.568,4,151,0.9601774989480126,938.9597246215139
67406c1303bd39d206ff2b50,writing-task-config,xml,"<?xml version=""4.4.7"" encoding=""UTF-8""?>
    </repository>
        <type>git</type>
        </author>
        <middle_name></middle>
        <IsMember>true</IsMember>
    </engines>
        <pnpm>>=8</pnpm>
    <keywords>canvas</keywords>
    <keywords>responsive</keywords>
    <keywords>charts</keywords>",1746776861361,1746777714139,852.778,10,306,0.99670927730667,855.5935210158731
61601e9a6b8306196d2a129c,writing-task-config,hjson,"{
    version: 4.4.7
    repository:
    {
        author: middle name, IsMember
        type: git
    }    
    engines:
    {
        pnpm:>=8
    }    
    keywords:
    [
      canvas
      responsive
      charts
    ]  ",1746779604897,1746780651447,1046.55,0,225,0.8347953121025755,1253.660609765625
65fad6c874ac75642ffc254b,writing-task-config,hjson,"[
version: 4.4.7
]
[
Reoisitory:
[
1,author: [
1,middle name 
2,IsMember: true
]
2,type: git
]
engines:[
pnpm: >=8
]
keywords:{
canvas
responsive
charts
}

",1746768348314,1746769502583,1154.269,20,156,1.757419826507515,656.7975293039999
606c7d27f4f3ae688332a55d,writing-task-config,toml,"version = 4.4.7

engines = {pnpm >= 8}

keywords={canvas, responsive, charts}

repository={author, type}

repository.author = {middle_name, IsMember = True)

repository.type = {git}",1747173185067,1747173460741,275.674,6,181,1.8513640088982555,148.90318633992095
67f66486e35051403284eb5e,writing-task-config,xml,"""version.4.4.7.0""
""repository"": {
""author"":{
""Ismember"":""man""
""Ismember"": true
}
""type"":""kit""
}
""engines""{
""pnpm"""";{
""version"" : ""<=8""
}
}'
""keywords"": [""canvas"" , responsive, charts""
}",1746772793346,1746773443619,650.273,0,185,0.8027852971279328,810.0210633234502
67a8fa10b4db1990f7372f01,writing-task-config,json5,"{
    version: ""4.4.7
    respository: null,
    engines: {
    pnpm: "">=8""
    },
    keyworsds: {
        ""canvas""
        ""responsive,""
        ""charts""
        author: {
            middlename: null,
            isMember: true
        }
    }
}",1746769566243,1746770387363,821.12,0,248,1.175836788232263,698.3282103585658
6094ce8d0764c24f352d1fe5,writing-task-config,hjson,"version: 4.4.7
repository: [
    author: {
        ""middleName"": null
        ""isMember"": true
    },
    type: [
        git
    ]
]
engines: [
    pnpm: >=8
]
krywords: [
    ""canvas"",
    ""responsive"",
    ""charts""
]",1747340742843,1747341744022,1001.179,12,219,1.10925988942756,902.564862880478
6715c7aedee148c65c10509c,writing-task-config,yaml,"version: 4.4.7
repository: 
  author:
   middle_name:
   isMember: true
  type: git
engines: 
  pnpm: "">=8""
keywords:
  - canvas
  - responsive
  - charts
   ",1746768171210,1746768542219,371.009,0,158,1.4641628706888539,253.39325796825395
